,autoRobot.None,autoRobot.AutoRun,endgameRobot.None,endgameRobot.Parking,endgameRobot.Climbing,endgameRobot.Levitate,endgameRobot.Unknown,adjustPoints,autoOwnershipPoints,autoPoints,autoQuestRankingPoint,autoRunPoints,autoScaleOwnershipSec,autoSwitchAtZero,autoSwitchOwnershipSec,endgamePoints,faceTheBossRankingPoint,foulCount,foulPoints,rp,tba_gameData_LLL,tba_gameData_LRL,tba_gameData_RLR,tba_gameData_RRR,techFoulCount,teleopOwnershipPoints,teleopPoints,teleopScaleBoostSec,teleopScaleForceSec,teleopScaleOwnershipSec,teleopSwitchBoostSec,teleopSwitchForceSec,teleopSwitchOwnershipSec,totalPoints,vaultBoostPlayed,vaultBoostTotal,vaultForcePlayed,vaultForceTotal,vaultLevitatePlayed,vaultLevitateTotal,vaultPoints,rank
frc1011,0,9,2,3,1,3,0,0.0,-5.988145405002074,-2.374308274025212,-0.3316044956419606,3.61383713097686,-0.24929847034947863,-0.22595365567047296,-2.744774232151558,4.188481786820271,-0.013470263440341537,0.17714386071401936,1.7263364987447656,-0.3773836924792958,0.015325329822232992,0.2695549927810492,0.043650324322329834,0.004802686407721468,-0.21158888482961907,-24.93308493299246,-21.895822372341904,-0.4447118952780241,-0.898947444309001,5.982403132455474,-2.6766071476138285,-0.9015806326840321,-27.79416902255608,-22.56167782056599,-0.6622015006519888,-0.38119759423476807,-0.2368853433604221,-0.37349801667797594,0.2830346358895185,0.5244517656787977,-1.1512192261697316,5
frc1138,1,8,1,4,3,1,0,0.0,0.4364597725570374,3.160595471004063,-0.1818061060037925,2.7241356984470237,-0.48917015268524117,0.03881221955886223,0.7074000389637604,8.295217391552915,-0.034479071433811466,-0.12716099574898737,0.13717117675346735,0.32880591760816014,0.05496784322273472,0.1651124733760133,0.30136971511617655,-0.1881166983815913,0.6299267861815558,64.89828569299377,77.9101560618275,1.6947318436279886,-0.3407129883404765,34.34196414301526,-0.269759642991394,1.2228535290186908,29.13134934934192,81.19610605034863,0.18873487647900378,0.344463836666983,0.15547036196290587,0.04908649382163405,0.371052755173048,0.5497802649675434,4.716652977280801,48
frc1165,1,8,1,7,0,1,0,0.0,6.388329100835571,10.480164067509529,0.18893952309013862,4.0918349666739635,0.5023109988925925,0.32768267392790973,2.691853551525193,16.781620311776763,0.1868223280770772,0.2688082713716061,6.641809442828098,0.9226349816508896,-0.00017871122276174115,0.13364400858485126,-0.07884933630615884,0.27871737227740284,0.06125389218869643,94.42558408707393,122.92253743141865,2.9860537719788396,0.1107339332789683,32.92816506528301,0.6073864354834649,-0.47447776571527556,57.90397881432856,140.04777981392982,0.765375516746984,0.9243050464583249,0.6019716797349773,0.7674599376545729,0.5750863894807696,0.6513016224006947,11.715333032567957,45
frc1492,0,9,0,7,0,2,0,0.0,2.05684218754918,7.083683629666618,-0.041088512547650446,5.026841442117436,1.7638856882635983,0.07375463762536996,-0.7354645944890084,9.507039441405192,0.03390152246308678,-0.027654559048178498,6.7776606948925355,-0.029042336071377864,0.21822186126424745,-0.0740640420349072,0.37295106350596813,-0.18377554940197524,-0.34989053228069456,52.16393817563922,62.193155417122725,-0.2011202536422921,-1.7671364549888589,7.626840426152082,0.3643005504297561,-1.115645355128673,44.373917452699644,75.94262395053278,0.1995605031613443,0.012820091995583871,-0.3978618667016786,-0.4909650326885852,0.7567816681644582,0.5825805007086637,0.5221778000783128,14
frc1828,6,3,8,0,0,1,0,0.0,-2.0111122588188985,2.479637091612699,0.17836333615486005,4.490749350431597,-0.5904471772708102,-0.007280211547549972,-0.4151089521386394,-0.2865449712006569,-0.031071958325002307,0.137422958414524,-3.596431528471057,0.6325543838941374,-0.02773529898123387,0.10692553002950511,0.11432310366863861,0.13981999861642375,0.35534786668303664,35.63944350736942,43.70123367469736,0.8905010058495941,1.230085198785217,14.761841518454203,1.8349865980831572,-0.4158672897213728,18.152114384982493,42.57441326775558,1.0344866465295852,0.9552541774202313,0.2935510912364261,0.2333338321231828,0.234063404213187,0.48107901816230525,8.3483351385286,54
frc1836,0,9,0,2,2,5,0,0.0,11.344819609444718,15.585830926902286,0.3812394986478055,4.2410113174575725,1.3933943508007363,0.5337224984607025,4.279015453921622,22.16101965810979,0.08606627007153003,0.16844295396428421,3.3306563776233853,0.9680904390068592,0.1929388001755974,-0.12324964373612837,0.2818981939141819,-0.0182540170203178,0.8436444978942373,45.850304739267074,75.51851266699171,-0.762548265323022,0.5496893082299861,42.55399367596726,0.7200996512878926,1.16872904194486,3.338759677334969,94.4388842872725,-0.025983594639127347,-0.33353649755143716,0.33303121422422094,0.3390612605794531,1.3095364742840432,1.4959128908949504,7.507188269614835,9
frc2073,6,3,5,2,0,2,0,0.0,2.0003725870630995,5.832667179136843,-0.07088943733656616,3.8322945920737457,-0.018829160063957157,0.11217463490014966,1.019015453595507,21.911661798419885,-0.03732750645224679,0.42970595024167146,-1.2848002001185193,0.11473448841135883,-0.09633867483425146,-0.011649863128322932,0.07493245899293255,0.36638941230297567,0.25848126136569244,49.68854218257537,78.164805328954,-0.2471413352153713,0.062018201550961605,14.727643596928822,1.6362176731057063,0.6187982655188998,33.57182224775622,82.70801901401754,-0.08990061165759121,-0.03134121816503169,0.023829033828214385,0.4093657658749811,0.8788544930592916,0.934895721881797,6.56460134795873,31
frc2122,0,9,0,5,0,4,0,0.0,-0.6971024706336744,3.0674243863639328,0.07996673284746118,3.7645268569976094,-0.7815377827762116,0.012568392488110647,0.43298654745937437,-0.2688011393091072,-0.003727074201849534,-0.1823725636325492,-1.2692474321936338,-0.48594870906150633,-0.05757151740548673,-0.05604062078390709,-0.08448768296519898,0.5314331544879263,0.18319367846872237,-6.96915822977348,-7.193890427503369,-0.9355804913334298,0.5902289350972957,-22.032497814295695,-0.2469783896241362,1.6967367646759837,16.245898465479794,-5.387789934760697,-0.4533280673903717,-0.2180190105473998,0.13223062150236198,0.20060303900317683,-0.30559382344903363,0.026229759860072754,0.04406894157924768,2
frc2135,1,8,2,6,1,0,0,0.0,2.230770710535401,6.941916598555768,0.2531261509805748,4.711145888020362,-0.35888624306076516,0.2797370638874399,1.474271598328465,14.282399274496665,-0.04157211743945593,-0.09907070336359722,-1.4666091006313149,0.6902534387655301,0.1197113956038342,-0.0951321783890445,0.11110594435491672,0.19764817176362698,0.12861691118894175,86.51140282275357,113.50795881596659,2.2326742759329994,2.4600258691276427,27.073108674699537,0.2895430541099892,2.577231577979882,56.91607681801101,118.97483623372284,0.6377516050681481,0.7922259791119434,0.720276264862149,0.7220770633330851,1.1396849437756456,1.0285283012982476,12.71415671871638,42
frc2375,2,7,2,4,0,3,0,0.0,-0.0797427603387062,3.580586358445501,0.3174891342691177,3.660329118784206,-0.4598098190960145,0.1584831010211416,0.4199384389266616,0.10890653658370475,-0.07916617698133771,0.1075125621811579,-2.8172060224569653,0.10815639846521077,-0.19251881253168474,0.02548363083447873,0.07975359982264851,0.42061491520789096,0.2039756824437174,58.64010457627454,64.43978661855287,2.5833042675191127,0.5373115977683756,25.72899658372548,0.7381344893841872,-1.023239366232699,29.589669235645754,65.23404094019514,1.0138115407213317,1.4249256378734803,-0.14572639917548658,-0.29052172135674514,-0.05980077721126005,0.003751184622189728,5.690775505694624,21
frc2403,1,8,2,4,2,1,0,0.0,5.264133097443225,10.43195058304215,-0.027811053184616366,5.167817485598927,0.6364592464088417,0.22602026122868724,1.9956073023127703,6.204227865858069,-0.07371961803934579,-0.3128089778761234,-1.0592465843294692,-0.06398726819314912,0.1763089740548291,-0.12585194911097256,0.14955050560302813,0.13332580278644876,0.05928276784161762,81.93447663544583,91.29507096114293,1.7407442474805843,1.4595157503937717,31.380511938580426,0.852058869373585,0.5684518025435786,47.96116158001118,100.6849543377351,0.14491523923637342,0.04734963959939964,0.11862066548207861,0.033979919297050666,0.649580994954214,0.5499437330713541,3.1563664598390218,29
frc2437,2,7,4,0,0,4,1,0.0,0.8762448821244146,5.026138734626626,-0.09094090787020044,4.149893852502212,-0.26499870824011434,0.002887589733387555,0.7031211493023217,15.085671498348487,0.1080705783806997,0.08610996930284703,1.6615369543375729,0.6568462343714737,0.18131688851475056,0.031004054104573728,-0.04760706155857404,0.16861945227258315,-0.059631092050101794,75.42174668503449,97.0750092943913,1.4089051200898701,-0.24497646862703348,39.5348929310684,0.5196649996966538,0.06899345449823813,33.958283634179544,103.74092377799514,0.5746365338124523,0.44022159133795286,0.020555234377039454,-0.14500510188000654,1.1550145304200783,1.0183017327437214,6.567591111008342,46
frc2478,1,8,0,6,1,2,0,0.0,5.3773855726935285,10.221344039764489,0.4176687003584585,4.843958467070957,-0.4444191454867956,0.32413425733998985,3.1331119318335596,8.37358245182213,-0.03018493515477367,0.6529987782466545,5.636331889280927,0.501804018580564,0.03901082718280372,0.00042072411889952643,0.22534016738707757,0.06856161464455263,0.32813331554729114,52.552538442287236,67.11520425420161,-0.03682025032809405,0.7220349202683125,15.660284703491932,2.140041709804755,0.2424279333590107,34.78903227931864,82.97580525770377,0.15282478345173245,0.26151543170615155,0.32020295313980857,0.49840474472682195,0.4462744617837839,0.4778964955854744,6.189083360092239,6
frc2486,0,9,1,3,2,3,0,0.0,-0.034649324937109816,2.874281433806588,-0.010818172982332754,2.9089307587436966,0.8334916304004364,-0.08607953372316811,-0.8508162928689913,5.084159170237727,0.036403679194025707,0.3272031595471436,5.361456810244393,-0.37658397410503597,0.07056085130046441,0.07939921758661551,0.21476692716754803,-0.031393662721294374,0.5114311720351932,-20.849160051930447,-18.644846298856212,-1.3603267194670263,-1.195171086879786,-17.286080203247085,-0.9271878388134256,0.08545642920387803,-1.2755652904029224,-10.404973687662828,-0.3019719430154585,-0.6282940778581094,0.0702784870951157,-0.2981856083239429,0.11256497618104971,0.35051060274935886,-2.8798454171634678,3
frc254,0,9,0,2,7,0,0,0.0,3.1580405444500674,8.861031059082672,0.3639974897217797,5.702990514632603,-0.2784338560430518,0.24790838257551476,1.8574541282680859,24.581295653287267,0.01591970186159663,0.29030104212410185,-13.94459332151694,-0.320374554154758,0.3555790510297848,0.06319337582532975,-0.19476993654175512,0.10933084301997395,-0.06156851292739225,-26.244477903720245,8.011420983580312,-1.4016952696961944,1.8435448863007453,-34.27933849134257,-0.7100103303092491,3.168567757626638,10.1465661876278,2.939468766727387,0.012726583341265196,-0.0281543760641002,0.6663911166409526,0.6465464474911562,1.3757360016004807,1.316528575375601,9.674603234013286,1
